clientID,top_factor_1,top_factor_2,top_factor_3,shap_1,shap_2,shap_3
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508192389,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0227,-0.2544,0.0542
4508245175,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3831,-0.2365,0.0525
450943728,exposure_growth_rate,stage_age_months,rating_deterioration,2.6462,-0.1867,0.0553
4509461346,stage_age_months,exposure_growth_rate,rating_deterioration,0.3069,0.1903,0.0489
4510030166,exposure_growth_rate,stage_age_months,rating_deterioration,3.7238,-0.9868,0.0382
4510309405,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6441,-0.2661,0.056
451035443,stage_age_months,exposure_growth_rate,rating_deterioration,1.5759,-0.4816,0.0402
451035443,stage_age_months,exposure_growth_rate,rating_deterioration,1.5759,-0.4816,0.0402
451035443,stage_age_months,exposure_growth_rate,rating_deterioration,1.5759,-0.4816,0.0402
451035443,stage_age_months,exposure_growth_rate,rating_deterioration,1.5759,-0.4816,0.0402
4510598389,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4383,-0.2723,0.0543
4510894599,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3851,-0.21,0.0514
4510894599,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3851,-0.21,0.0514
4510894599,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3851,-0.21,0.0514
4510894599,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3851,-0.21,0.0514
4511566822,stage_age_months,exposure_growth_rate,rating_deterioration,-0.604,-0.2703,0.0468
4511669836,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0866,-0.1519,0.0542
4512098521,stage_age_months,exposure_growth_rate,rating_deterioration,-0.8972,-0.7696,0.0376
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
45125936,stage_age_months,exposure_growth_rate,rating_deterioration,2.3938,-0.3822,0.0398
451295663,stage_age_months,exposure_growth_rate,rating_deterioration,1.8399,-0.5199,0.0385
451295663,stage_age_months,exposure_growth_rate,rating_deterioration,1.8399,-0.5199,0.0385
451304949,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
4513690890,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0263,-0.2309,0.0542
45138855,stage_age_months,exposure_growth_rate,rating_deterioration,1.5784,-0.5486,0.0396
4514185124,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4678,0.236,0.0485
4514282230,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4346,0.2555,0.0337
4515861168,stage_age_months,exposure_growth_rate,rating_deterioration,-0.1976,-0.1259,0.0481
4515861168,stage_age_months,exposure_growth_rate,rating_deterioration,-0.1976,-0.1259,0.0481
4515861168,stage_age_months,exposure_growth_rate,rating_deterioration,-0.1976,-0.1259,0.0481
4515861168,stage_age_months,exposure_growth_rate,rating_deterioration,-0.1976,-0.1259,0.0481
4516192276,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6703,-0.1939,0.0542
4516271387,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3062,-0.1416,0.05
4517948475,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6599,-0.3206,0.0522
4518103702,stage_age_months,exposure_growth_rate,rating_deterioration,1.664,-1.0311,0.0402
45181316,exposure_growth_rate,stage_age_months,rating_deterioration,2.6462,-0.1867,0.0553
4518146869,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4228,0.0915,0.049
4518146869,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4228,0.0915,0.049
4518146869,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4228,0.0915,0.049
4518146869,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4228,0.0915,0.049
4518534398,stage_age_months,exposure_growth_rate,rating_deterioration,-0.3508,-0.1747,0.0482
4518536368,exposure_growth_rate,stage_age_months,rating_deterioration,0.5278,0.2083,0.042
4519393851,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4071,0.0637,0.0489
4520091821,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4118,-0.2173,0.0525
4520204063,rating_deterioration,exposure_growth_rate,stage_age_months,-0.3338,-0.2106,-0.1228
4520464424,exposure_growth_rate,rating_deterioration,stage_age_months,-0.645,-0.2801,0.0009
4520902729,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3834,-0.2362,0.0525
4521637238,exposure_growth_rate,rating_deterioration,stage_age_months,-0.37,-0.357,-0.2742
4522138616,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5975,-0.2539,0.0468
4523453451,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0346,-0.2425,0.0542
4523453451,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0346,-0.2425,0.0542
4523453451,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0346,-0.2425,0.0542
4523453451,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0346,-0.2425,0.0542
4524407203,stage_age_months,exposure_growth_rate,rating_deterioration,-0.3867,-0.3571,0.0462
4524407203,stage_age_months,exposure_growth_rate,rating_deterioration,-0.3867,-0.3571,0.0462
4524491067,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2028,-0.1829,0.0508
4524491067,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2028,-0.1829,0.0508
4524491067,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2028,-0.1829,0.0508
4524491067,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2028,-0.1829,0.0508
4525635839,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0866,-0.1519,0.0542
4525658454,stage_age_months,exposure_growth_rate,rating_deterioration,-0.7648,0.1152,0.0457
4526859068,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2569,-0.2045,0.0472
4527047997,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0107,-0.2086,0.05
4527509560,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3581,-0.2208,0.0527
4527751060,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3265,-0.2172,0.0527
4528325383,exposure_growth_rate,stage_age_months,rating_deterioration,4.4064,-0.6386,0.0411
45284642,stage_age_months,rating_deterioration,exposure_growth_rate,1.738,0.0364,0.0278
4528686905,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2786,-0.2631,0.0472
4529068294,stage_age_months,exposure_growth_rate,rating_deterioration,-0.3237,-0.31,0.0461
4529103509,exposure_growth_rate,rating_deterioration,stage_age_months,-0.6094,-0.2801,-0.0347
4529103509,exposure_growth_rate,rating_deterioration,stage_age_months,-0.6094,-0.2801,-0.0347
4529103509,exposure_growth_rate,rating_deterioration,stage_age_months,-0.6094,-0.2801,-0.0347
4529103509,exposure_growth_rate,rating_deterioration,stage_age_months,-0.6094,-0.2801,-0.0347
45292530,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2583,-0.2019,0.0461
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529299695,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4529321004,exposure_growth_rate,stage_age_months,rating_deterioration,-0.253,-0.2448,0.0481
4529807992,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2372,-0.1294,0.044
4529807992,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2372,-0.1294,0.044
4529807992,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2372,-0.1294,0.044
4529807992,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2372,-0.1294,0.044
4529996510,stage_age_months,exposure_growth_rate,rating_deterioration,1.5759,-0.4816,0.0402
4530036355,exposure_growth_rate,rating_deterioration,stage_age_months,-0.3833,-0.1748,0.0756
4530335919,exposure_growth_rate,stage_age_months,rating_deterioration,0.4572,-0.3515,0.0337
4531141455,stage_age_months,exposure_growth_rate,rating_deterioration,1.7375,-0.1882,0.0361
4531425470,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3385,-0.2944,0.0526
4531690947,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0305,-0.2268,0.0542
4531690947,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0305,-0.2268,0.0542
4531690947,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0305,-0.2268,0.0542
4531690947,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0305,-0.2268,0.0542
453180970,stage_age_months,exposure_growth_rate,rating_deterioration,1.5697,-0.4612,0.0396
453180970,stage_age_months,exposure_growth_rate,rating_deterioration,1.5697,-0.4612,0.0396
453180970,stage_age_months,exposure_growth_rate,rating_deterioration,1.5697,-0.4612,0.0396
453180970,stage_age_months,exposure_growth_rate,rating_deterioration,1.5697,-0.4612,0.0396
4532312662,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2906,-0.25,0.0526
4533396863,exposure_growth_rate,stage_age_months,rating_deterioration,-0.333,-0.2501,0.0526
453354884,exposure_growth_rate,stage_age_months,rating_deterioration,2.6414,-0.1819,0.0553
4533748699,stage_age_months,rating_deterioration,exposure_growth_rate,-0.2805,-0.1629,-0.0508
4534952960,exposure_growth_rate,stage_age_months,rating_deterioration,-0.8998,-0.2357,-0.1628
4535055686,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5712,-0.1162,0.0477
4535162758,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6421,-0.1326,0.037
4535420279,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5026,0.0938,0.0485
4535479670,exposure_growth_rate,stage_age_months,rating_deterioration,0.8887,-0.3619,0.0489
4535479670,exposure_growth_rate,stage_age_months,rating_deterioration,0.8887,-0.3619,0.0489
4536223612,exposure_growth_rate,stage_age_months,rating_deterioration,0.5443,0.1923,-0.1692
4538076470,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4277,-0.1413,0.0527
4538762911,exposure_growth_rate,stage_age_months,rating_deterioration,-0.7381,-0.6478,0.052
4538762911,exposure_growth_rate,stage_age_months,rating_deterioration,-0.7381,-0.6478,0.052
4538762911,exposure_growth_rate,stage_age_months,rating_deterioration,-0.7381,-0.6478,0.052
4538762911,exposure_growth_rate,stage_age_months,rating_deterioration,-0.7381,-0.6478,0.052
4538839367,exposure_growth_rate,stage_age_months,rating_deterioration,-0.8423,-0.233,-0.1628
4538839367,exposure_growth_rate,stage_age_months,rating_deterioration,-0.8423,-0.233,-0.1628
4538839367,exposure_growth_rate,stage_age_months,rating_deterioration,-0.8423,-0.233,-0.1628
4538839367,exposure_growth_rate,stage_age_months,rating_deterioration,-0.8423,-0.233,-0.1628
4539103073,stage_age_months,rating_deterioration,exposure_growth_rate,-0.5902,-0.345,0.0007
4539712794,stage_age_months,exposure_growth_rate,rating_deterioration,-0.352,-0.2703,0.0473
45398587,stage_age_months,exposure_growth_rate,rating_deterioration,2.3171,-0.2891,0.0344
4540334122,stage_age_months,exposure_growth_rate,rating_deterioration,1.6707,0.1294,0.0364
4540606764,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9737,-0.2176,0.0542
4540606764,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9737,-0.2176,0.0542
4540606764,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9737,-0.2176,0.0542
4540606764,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9737,-0.2176,0.0542
4541498397,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4541498397,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0277,-0.2296,0.0542
4541755895,exposure_growth_rate,stage_age_months,rating_deterioration,2.6322,-0.4331,0.0604
4542535728,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0498,-0.6405,0.052
4542535728,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0498,-0.6405,0.052
4542535728,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0498,-0.6405,0.052
4542535728,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0498,-0.6405,0.052
4543207814,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6844,-0.6238,0.0539
4543207814,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6844,-0.6238,0.0539
4543207814,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6844,-0.6238,0.0539
4543207814,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6844,-0.6238,0.0539
4543275401,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5286,0.0813,0.0505
4543322140,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2666,-0.1192,0.0484
4543333905,exposure_growth_rate,stage_age_months,rating_deterioration,3.8946,2.0985,0.0205
4543333905,exposure_growth_rate,stage_age_months,rating_deterioration,3.8946,2.0985,0.0205
4543333905,exposure_growth_rate,stage_age_months,rating_deterioration,3.8946,2.0985,0.0205
4543333905,exposure_growth_rate,stage_age_months,rating_deterioration,3.8946,2.0985,0.0205
454423495,stage_age_months,exposure_growth_rate,rating_deterioration,1.6981,-1.6678,0.0332
454423495,stage_age_months,exposure_growth_rate,rating_deterioration,1.6981,-1.6678,0.0332
4545861944,stage_age_months,exposure_growth_rate,rating_deterioration,-0.3438,-0.2969,0.0589
4546223337,stage_age_months,exposure_growth_rate,rating_deterioration,-0.6838,-0.4477,0.0506
4546307730,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4658,-0.2214,0.0525
4546307730,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4658,-0.2214,0.0525
4546307730,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4658,-0.2214,0.0525
4546307730,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4658,-0.2214,0.0525
4546526952,rating_deterioration,exposure_growth_rate,stage_age_months,-0.3689,-0.2869,0.009
4546526952,rating_deterioration,exposure_growth_rate,stage_age_months,-0.3689,-0.2869,0.009
4546526952,rating_deterioration,exposure_growth_rate,stage_age_months,-0.3689,-0.2869,0.009
4546526952,rating_deterioration,exposure_growth_rate,stage_age_months,-0.3689,-0.2869,0.009
45470385,stage_age_months,exposure_growth_rate,rating_deterioration,1.7395,0.0803,0.0364
45475693,exposure_growth_rate,stage_age_months,rating_deterioration,1.9518,0.8752,0.0371
4548393833,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4658,-0.2214,0.0525
4550133699,exposure_growth_rate,rating_deterioration,stage_age_months,-0.2551,0.0358,-0.0252
4550285566,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3887,-0.2516,0.0526
455029746,stage_age_months,exposure_growth_rate,rating_deterioration,1.6981,-1.6678,0.0332
455029746,stage_age_months,exposure_growth_rate,rating_deterioration,1.6981,-1.6678,0.0332
4550675096,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9741,-0.2787,0.0542
4551669749,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3887,-0.2516,0.0526
4552152200,exposure_growth_rate,stage_age_months,rating_deterioration,-0.5544,-0.1416,0.037
4553691842,stage_age_months,rating_deterioration,exposure_growth_rate,-0.7478,0.0358,0.0233
4553894836,stage_age_months,rating_deterioration,exposure_growth_rate,-0.3968,0.0489,0.0175
4554251902,exposure_growth_rate,stage_age_months,rating_deterioration,2.652,-0.6939,0.0549
4554762761,exposure_growth_rate,stage_age_months,rating_deterioration,3.4786,-0.4838,0.0593
4555083030,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3789,-0.2158,0.0525
4555083030,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3789,-0.2158,0.0525
4555083030,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3789,-0.2158,0.0525
4555083030,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3789,-0.2158,0.0525
4556432502,exposure_growth_rate,stage_age_months,rating_deterioration,3.5324,-0.8194,0.0588
4556432502,exposure_growth_rate,stage_age_months,rating_deterioration,3.5324,-0.8194,0.0588
4556432502,exposure_growth_rate,stage_age_months,rating_deterioration,3.5324,-0.8194,0.0588
4556432502,exposure_growth_rate,stage_age_months,rating_deterioration,3.5324,-0.8194,0.0588
4556832373,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2422,-0.2201,0.0472
4557912818,exposure_growth_rate,rating_deterioration,stage_age_months,-0.8641,0.04,-0.0197
4559199150,exposure_growth_rate,stage_age_months,rating_deterioration,-0.8931,-0.2245,0.0293
4559375064,stage_age_months,exposure_growth_rate,rating_deterioration,-0.6718,-0.4599,0.052
4559375064,stage_age_months,exposure_growth_rate,rating_deterioration,-0.6718,-0.4599,0.052
4559375064,stage_age_months,exposure_growth_rate,rating_deterioration,-0.6718,-0.4599,0.052
4559375064,stage_age_months,exposure_growth_rate,rating_deterioration,-0.6718,-0.4599,0.052
4560387395,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0511,-0.6391,0.052
4560501518,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5712,-0.1162,0.0477
4560501518,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5712,-0.1162,0.0477
4560501518,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5712,-0.1162,0.0477
4560501518,stage_age_months,exposure_growth_rate,rating_deterioration,-0.5712,-0.1162,0.0477
4560666969,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3092,-0.1409,0.0542
45618331,stage_age_months,exposure_growth_rate,rating_deterioration,1.5793,-0.2245,0.0444
4563417963,stage_age_months,exposure_growth_rate,rating_deterioration,-0.9086,-0.4947,0.037
4564377365,stage_age_months,rating_deterioration,exposure_growth_rate,-0.1913,0.0514,-0.0269
4564667127,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4802,-0.234,0.0542
4564837785,stage_age_months,exposure_growth_rate,rating_deterioration,1.7624,-0.1408,0.0349
4565091096,stage_age_months,exposure_growth_rate,rating_deterioration,-0.2291,0.1779,0.0489
4565749047,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2569,-0.2045,0.0472
4565749047,exposure_growth_rate,stage_age_months,rating_deterioration,-0.2569,-0.2045,0.0472
4565835576,exposure_growth_rate,stage_age_months,rating_deterioration,3.2118,-0.7193,0.0582
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4566201287,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6116,-0.4624,0.0503
4567114267,exposure_growth_rate,stage_age_months,rating_deterioration,1.7119,-0.1637,0.0982
4567279779,stage_age_months,exposure_growth_rate,rating_deterioration,-0.7619,-0.4129,0.0492
4567639625,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3265,-0.2172,0.0527
4567639625,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3265,-0.2172,0.0527
4567639625,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3265,-0.2172,0.0527
4567639625,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3265,-0.2172,0.0527
456775354,stage_age_months,exposure_growth_rate,rating_deterioration,-0.7481,-0.1966,0.0354
4569298274,stage_age_months,exposure_growth_rate,rating_deterioration,1.5759,-0.4816,0.0402
4571071947,stage_age_months,rating_deterioration,exposure_growth_rate,-0.2805,-0.1629,-0.0508
4571892436,stage_age_months,exposure_growth_rate,rating_deterioration,-0.6724,-0.3181,0.052
4572806719,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4218,0.0907,0.0488
4572806719,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4218,0.0907,0.0488
4574918175,exposure_growth_rate,stage_age_months,rating_deterioration,-0.728,-0.327,0.0541
4574918175,exposure_growth_rate,stage_age_months,rating_deterioration,-0.728,-0.327,0.0541
4575335769,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9971,-0.6271,0.052
4575953809,stage_age_months,exposure_growth_rate,rating_deterioration,-0.68,-0.4555,0.0506
4576035146,stage_age_months,rating_deterioration,exposure_growth_rate,-0.4041,0.0462,-0.0112
4576486217,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3151,-0.2481,0.0543
4576509466,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3062,-0.1416,0.05
4577618181,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4895,-0.1783,0.0488
4577618181,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4895,-0.1783,0.0488
4577798776,rating_deterioration,exposure_growth_rate,stage_age_months,-0.3108,-0.268,-0.1288
4577826634,stage_age_months,exposure_growth_rate,rating_deterioration,0.6849,0.2043,0.0489
4577871578,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9701,-0.241,0.0542
4577871578,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9701,-0.241,0.0542
4577871578,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9701,-0.241,0.0542
4577871578,exposure_growth_rate,stage_age_months,rating_deterioration,-0.9701,-0.241,0.0542
4578991104,exposure_growth_rate,stage_age_months,rating_deterioration,-0.4342,-0.232,0.0514
4579157076,stage_age_months,rating_deterioration,exposure_growth_rate,-0.2495,0.051,0.0294
4579196412,stage_age_months,exposure_growth_rate,rating_deterioration,-0.1962,-0.1273,0.0481
4579219595,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3581,-0.2208,0.0527
4579285444,exposure_growth_rate,stage_age_months,rating_deterioration,0.6252,0.4987,-0.1466
4579372394,exposure_growth_rate,stage_age_months,rating_deterioration,-0.8389,-0.2365,-0.1628
4579417092,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3676,-0.2199,0.0525
4579720315,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4622,0.1686,0.0488
4579720315,stage_age_months,exposure_growth_rate,rating_deterioration,-0.4622,0.1686,0.0488
4579769724,exposure_growth_rate,stage_age_months,rating_deterioration,-0.7226,-0.3878,0.0489
4580120803,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3291,-0.2539,0.0525
4580120803,exposure_growth_rate,stage_age_months,rating_deterioration,-0.3291,-0.2539,0.0525
4580217592,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0025,-0.2168,0.05
4580217592,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0025,-0.2168,0.05
4580217592,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0025,-0.2168,0.05
4580217592,exposure_growth_rate,stage_age_months,rating_deterioration,-1.0025,-0.2168,0.05
4581122213,exposure_growth_rate,rating_deterioration,stage_age_months,-0.3651,-0.3552,-0.2943
4582160309,exposure_growth_rate,stage_age_months,rating_deterioration,-0.293,-0.2477,0.0526
4582160309,exposure_growth_rate,stage_age_months,rating_deterioration,-0.293,-0.2477,0.0526
458222036,stage_age_months,rating_deterioration,exposure_growth_rate,1.7507,0.0364,-0.0119
4582500051,exposure_growth_rate,stage_age_months,rating_deterioration,-1.2791,0.236,0.0337
4582703412,exposure_growth_rate,stage_age_months,rating_deterioration,-0.6421,-0.1326,0.037
4583415106,exposure_growth_rate,stage_age_months,rating_deterioration,-0.451,-0.1403,0.0542
4583692187,stage_age_months,exposure_growth_rate,rating_deterioration,-0.6838,-0.4477,0.0506
458389153,stage_age_months,exposure_growth_rate,rating_deterioration,1.1437,-1.1431,0.0326
4583990998,stage_age_months,exposure_growth_rate,rating_deterioration,-0.68,-0.4555,0.0506
